1190617,1190617,椎田,,,11906,40,829-0301,築上郡築上町椎田,131.057965,33.653377,,,0,1190617
1190618,1190618,豊前松江,,,11906,40,828-0002,豊前市大字松江,131.095421,33.622487,,,0,1190618
1190619,1190619,宇島,,,11906,40,828-0021,豊前市大字八屋,131.126354,33.621310,,,0,1190619
1190620,1190620,三毛門,,,11906,40,828-0031,豊前市大字三毛門,131.156530,33.614597,,,0,1190620
1190621,1190621,吉富,,,11906,40,871-0811,築上郡吉富町大字広津,131.174012,33.604465,,,0,1190621
1190622,1190622,中津,,,11906,44,871-0033,中津市大字島田,131.190769,33.599202,,,0,1190622
1190623,1190623,東中津,,,11906,44,871-0003,中津市大字是則,131.238664,33.587880,,,0,1190623
1190624,1190624,今津,,,11906,44,879-0101,中津市大字今津,131.267462,33.571929,,,0,1190624
1190625,1190625,天津,,,11906,44,879-0161,宇佐市大字下敷田,131.292962,33.564678,,,0,1190625
1190626,1190626,豊前善光寺,,,11906,44,879-0309,宇佐市大字東高家,131.322776,33.566479,,,0,1190626
1190627,1190627,柳ケ浦,,,11906,44,872-0032,大分県宇佐市大字江須賀,131.362665,33.564982,,,0,1190627
1190628,1190628,豊前長洲,,,11906,44,872-0001,宇佐市大字長洲,131.383264,33.564650,,,0,1190628
1190629,1190629,宇佐,,,11906,44,879-1132,宇佐市大字岩崎,131.412310,33.531373,,,0,1190629
1190630,1190630,西屋敷,,,11906,44,879-1127,宇佐市大字西屋敷,131.429433,33.504332,,,0,1190630
1190631,1190631,立石,,,11906,44,879-1302,杵築市山香町立石,131.476993,33.481829,,,0,1190631
1190632,1190632,中山香,,,11906,44,879-1307,杵築市山香町野原,131.505721,33.448636,,,0,1190632
1190633,1190633,杵築,,,11906,44,873-0015,杵築市大字八坂野添,131.575295,33.411081,,,0,1190633
1190634,1190634,大神,,,11906,44,879-1504,速見郡日出町大字大神,131.575240,33.383576,,,0,1190634
1190635,1190635,日出,,,11906,44,879-1505,速見郡日出町川崎字則次,131.543036,33.368921,,,0,1190635
1190636,1190636,暘谷,,,11906,44,879-1505,速見郡日出町大字川崎字佐尾,131.530581,33.370112,,,0,1190636
1190637,1190637,豊後豊岡,,,11906,44,879-1507,速見郡日出町大字豊岡,131.501370,33.361923,,,0,1190637
1190638,1190638,亀川,,,11906,44,874-0014,別府市亀川浜田町,131.493019,33.330688,,,0,1190638
1190639,1190639,別府大学,,,11906,44,874-0023,別府市上人ケ浜町,131.499255,33.313270,,,0,1190639
1190640,1190640,別府,,,11906,44,874-0935,別府市駅前町,131.500319,33.279665,,,0,1190640
1190641,1190641,東別府,,,11906,44,874-0947,別府市大字浜脇,131.510537,33.267753,,,0,1190641
1190642,1190642,西大分,,,11906,44,870-0003,大分市大字生石,131.582758,33.245184,,,0,1190642
1190643,1190643,大分,,,11906,44,870-0831,大分市要町,131.606595,33.232794,,,0,1190643
1190644,1190644,牧,,,11906,44,870-0152,大分市大字牧,131.637828,33.237006,,,0,1190644
1190645,1190645,高城,,,11906,44,870-0156,大分市高城新町,131.655746,33.242837,,,0,1190645
1190646,1190646,鶴崎,,,11906,44,870-0106,大分市大字鶴崎,131.686899,33.242852,,,0,1190646
1190647,1190647,大在,,,11906,44,870-0268,大分市大字政所,131.720487,33.243938,,,0,1190647
1190648,1190648,坂ノ市,,,11906,44,870-0302,大分市大字坂ノ市,131.751593,33.236715,,,0,1190648
